,평점,날짜,후기
63,3.8,2022.08.07.,모든시설 관리 잘되어 있고 볼것도 많았어요^^
64,4.2,2022.07.20.,"후아 더울땐 가지말자 너무 뜨거뜨거
대통령별장 건물은 시원함. 2002년도에 시간이 멈춰있어서 레트로 구경 가능"
65,3.6,2022.07.14.,오전시간이 오히려 복잡한 느낌
66,5.0,2022.06.23.,
67,4.3,2022.05.12.,
68,4.1,2022.03.24.,산책하기도 좋고 사진찍기도 좋은 곳
69,3.2,2022.02.14.,
70,3.7,2022.01.24.,
71,4.9,2021.12.04.,좋아요
72,3.9,2021.10.31.,방문 계획이 있다면 무조건 인터넷으로 사전 차량 예약을…! 차량 예약하면 청남대 주차장 이용 가능. 아니면 매표소에서 버스로 약 20분 더 타고 들어가야 함
73,3.8,2021.10.24.,"넓고 힐링하기 좋으나, 다른 곳 대비 입장료가 센 것 같음.
국화꽃 축제도 생각보다 작은 것 같은.."
74,4.0,2021.09.16.,
75,5.0,2021.09.08.,"지난달 8월 5일 방문 했습니다
방문시. 직원 과 자원 봉사원 분들이 친절히 안내해주셨어요"
76,4.4,2021.08.23.,"일주하려면 생각보다 많은 시간이 걸려요.
괜히 대통령 별장이 아니었구나 싶습니다.

아기자기함은 생각보다 적지만
찬찬히 느긋하게 이것저것 구경하며 
대통령된 기분으로 바람 쐬기에는 참 좋습니다.
추천합니다~!"
77,3.6,2021.08.20.,
78,3.8,2021.08.11.,더운 날씨만 아니었음 많은곳을 걸어봤을텐데...아쉬웠다...매우 잘조성되어있고 풍광이 입구부터 멋지네요...가을에 다시 한번 와야할듯~~
79,3.6,2021.07.02.,"역사의 진실이 살아있는 곳,
경치도 아름답고 친절도 감사하고 힐링되는 곳이네요."
80,2.6,2021.03.26.,BAD
81,3.7,2021.03.23.,like it
82,3.4,2021.03.13.,"철조망이 없었으면 대청호가 더 빛났을것을,,,"
83,4.4,2021.02.28.,날씨좋을때 또와야지
84,3.5,2020.11.25.,
85,5.0,2020.10.26.,역대 대통령들의 역사....
86,3.8,2020.09.11.,날씨가 더워서 힘들었는데 날씨만 좋으면 천천히 걸어다니면서 산책하기도 좋고 제 생각에는 유익하게 볼것도 많은거 같네요
87,4.4,2020.09.06.,"대청호를 끼고도는 대통령들의 별장이었던
청남대 한번쯤은 꼭 가봐야할 여행지로 추천합니다.
자전거길도 되어있어 라이딩도 좋습니다"
88,4.4,2020.07.23.,산책삼아서 돌아다니면 좋은데 무척 넓어서 쉬엄쉬엄가셔야 됩니다.
89,2.5,2020.07.19.,
90,4.5,2020.03.13.,
91,3.6,2020.03.04.,
92,4.0,2019.12.27.,"청주여행 가볼만한 곳 청남대는 휴양 중에도 항상 국정을 수행할 수 있는 완벽한 시설을 갖춤은 물론 대청호 상수원 보호를 위해 최고의 수질정화 시스템을 구축, 운영하였다. 2003. 4. 18 노무현 대통령에 의해 관리권이 충청북도로 이양되고 일반인에게 개방되었다. 개방 시간은 오전 10시부터 오후 6시까지고 월요일은 개방을 하지 않는다. 승용차를 이용할 경우 청남대 홈페이지에서 사전 예약 및 결제를 하면 직접 차량으로 청남대 주차장으로 편하게 이동할 수 있다. 관계자는 ""청남대가 역대 임시정부 행정수반과 대통령을 한자리에서 볼 수 있는 전국 유일의 대통령 테마 관광지이자 생태역사 공원으로 자리매김하게 될 것""이라고 말했다. 최근 청남대를 방문하는 탐방객들은 버스 승. 하차장과 대통령 기념관, 별관, 헬기장, 양어장, 어울림마당 등에서도 무료 와이파이 서비스를 이용할 수 있게 됐다."
93,3.3,2019.10.18.,"트레킹하기 좋은곳
관광지는 아닌 듯
하지만 관리하시는 직원분이 넘 친절해서 단체 어른들 다리 아프신데 건물 식당 잠시 대여도 해주시고 감사했음!
대관할 수도 있었는데 상황이 안되었는데도 딱 잘라 거절않으시고 배려해주신 건 진짜 감사했음"
94,3.7,2019.06.17.,걷는거 좋아하면 추천~~ 여름엔 조금 고역일 수 있습니다만 숲길 들어가면 그늘도 많고 그래요
95,3.3,2019.05.10.,Presidential House
96,3.2,2019.03.31.,"봄,가을에 가면 좋은 곳이긴 한데
대통령직 박탈된 전두환이는 좀 빼자.."
97,3.1,2018.10.15.,
98,3.3,2018.06.23.,가을에 오면 정말 좋을듯~~
99,3.4,2017.10.07.,최악 주차관리도 똑바로 안되고 매표도 이상하네요..
100,3.3,2017.05.26.,
101,4.6,2017.05.26.,
102,4.0,2016.11.12.,단풍이 정말 아름답다
103,4.0,2016.09.11.,
104,3.8,2016.03.19.,
