,평점,날짜,후기
30,3.5,2023.06.16.,"차 없이 갈 수 없는데, 가는 길이 험한 시골길 입니다. 경사가 심하고 길이 좁아서 운전하기 아주 안 좋아요. 초보라서 이 길이 하늘나라(천상)로 가는 길인가 싶었습니다. 정원안에서 취식이 안되고 그 안에 있는 카페에서 사드셔야 하는데 ^^;;;;;;;; 밥 다른데서 미리 먹고 오세요. 입장료 대비 볼 게 많지는 않습니다."
31,4.3,2023.06.15.,그닥 내키지않습니다
32,4.8,2023.06.01.,방문체험학습 포토존
33,3.9,2023.05.26.,이곳은 예약제로 운영되며 입장객수 제한이 있는곳입니다. 전화나 인터넷으로 꼭 예약하거 가시길바랍니다 .
34,3.0,2023.05.19.,카드결재 안돼요.현금만 받아요.국세청에 신고해야 겠어요.
35,2.9,2023.05.07.,"방문체험학습 
방문전 예약 필수
날이 흐쳐도 시원하고 좋지만. 
맑은말은 더 좋을듯"
36,5.0,2023.05.04.,
37,1.0,2023.05.03.,홈피  유투브 보고 멀리서  왔는데  기대이하로  입장료가 아까워요
38,4.0,2023.04.30.,
39,4.5,2023.04.29.,규모가 생각보다 많이 작았어요
40,3.8,2023.03.26.,"초봄이라 그런지  식물원 전체가 너무 빈약하고
입장료에 비해 볼품이 없어 보인다.
좀 더 성의있게 꾸몄으면 하는 생각이다."
41,3.5,2023.03.11.,"나이 어린 아이들과 가시는분들 특히, 장난꾸러기 남자,여자아이를 키우시는 분들은 심장이 철렁한 경험을 하실 생각하시면 됩니다 첫번째 사진보시면 정말 절벽앞에 설치된 난간 사이가 너무 넓어 떨어질 위험이 있습니다 가운데 철제봉 하나정도 더 설치해야하는데 왜 안하셨는지 모르겠내요 큰애가 “이것도 돈이 자나요?“라고 말해 그럴수도 있겠지만 그래도 철제봉하나 설치하는게 얼마나 든다고라거 생각했지만 2,3번째 난간보고 정말 기본적인 안전에 대한 인식이 있는건지 의심하게 되었습니다 정말 살다가 이렇게 부실하게 대충만든 난간봉은 처음봅니다 갈지 말지는 각자 알아서 생각하세요"
42,4.5,2022.11.13.,"11월인데도 따뜻한 날씨에 예쁜 단풍과
어우러진 대청호를 바라보기 정말 좋은 곳
무념무상으로 의자에 앉아 호수를 바라보면서
평안을 느낀다면 그것이 행복아닐까"
43,5.0,2022.11.05.,마음이 편안해지는 잘 꾸며진 정원이에요
44,3.2,2022.10.16.,기대가 너무 컸나? 어디서나 볼수 있는 대청호길을 정원으로 만들어 놓음. 들어기는길 좁아서 운전하기 나쁨
45,4.9,2022.10.14.,
46,5.0,2022.09.19.,"잘 가꾸어진 정원과 산책길.
대청호와의 조화
모든 걸 내려놓고 멈추면 보이는 곳입니다."
47,4.7,2022.08.03.,최고의 힐링타운
48,3.6,2022.05.30.,"예약 필수
함 가볼만 곳
세상에서 제일 작고 아름다운 교회가 있는 곳"
49,3.9,2022.05.06.,
50,5.0,2022.04.23.,자연의 소중한 에너지를 받을 수있는 둘레길 / 생각하며 사색하며 소중한 식물들보고 호수보고 힐링할 수 있어서 너무 좋았습니다.
51,3.9,2022.04.20.,정말 좋았습니다~!! 탁트인 풍광과 아름다운 꽃들~조용히 사색하며 즐기면 더욱 좋을듯 싶습니다~가을에 다시한번 더 가볼예정입니다~입장료가 아깝지않습니다~!!
52,1.0,2022.04.17.,"오늘 다녀왔어요.
블로거들의 호평에 기대했는데... 
6,000원이나되는 입장료가 너~~~무 아까워요.
값으로 따지면 1,000원?
육천원씩이나 받고 개방하시는 분은 자존심도 없나?
한가 한데도 '예약필수' 이해가 안되네요.
꼼수? ㅎ

절대 추천하고싶지 않아요."
53,4.2,2022.03.30.,"(본인은 21년8월쯤 방문함)사람들 조용 조용하게 있는데 자꾸 침묵하라고 함..저거 한두개가 아님 보이는 곳마다 붙어져 있는데 볼때마다 킹받음 어휴!!!! 정원이 잘 가꿔진것도 없고 볼 것도 없고 굳이 힘든 산길 차 끌고와서 볼만한 메리트 전혀없습니다.심지어 입장권은 6000원이나함ㅋㅋ볼게 없어도 너무 없어서 15분있다가 나옴... ㄹㅇ찐으로 돈 너무 아까움 입장료 받을거면 1000원이 가장 적절함 인당 6000원이면 걍 시원한 카페가서 음료시켜먹는게 가성비가 더 좋을듯ㅋ

+추가수정(22년3월)
많은 분들께서 저의 후기를 보셨는데ㅋㅋㅋ비루한 저의 후기에 많은 관심을 가져주실줄은 몰랐습니다ㅜㅠ
저는 동적인 사람이라 그런지 이런 정적인 곳이랑 결이 안맞았습니다 무엇보다 저 킹받는 '침.묵.하.십.시.오'는 지금도 있는지 모르겠는데ㅋㅋㅋ 사방팔방 붙어있으니까 뭐 어쩌라는거야? 생각에 적었던 것 입니다 뭐 여기서 드라마촬영도 하고 인서타 업뎃용으로는 좋을듯 하나 가성비를 따지는 저로썬ㅋㅋㅋㅋ 저 고되고 힘든 산길을 뚫고 6천원이라는 입장료 심지어 인터넷으로 결제해야했던 기억이 있음. 현장결제할려니까 좀 이래저래 말씀하셨던 기억이 남.. 하튼 가성비로 따졌을땐 굳이 여길 왜? 라는 생각에 적어둔것이므로 너무 고깝게 보지마시고 이렇게 생각하는 사람도 있군.. 이라고 봐주세용... 긴 글 읽어주셔서 감사합니다^ㅅ^"
54,4.7,2022.03.12.,내륙인데 해상국립공원에 온 것 같습니다.일반적인 경치 좋은데 가면 사람들로 북적이는데 여기는 예약제로 운영되서 그런지 조용한 분위기여서 좋습니다.
55,3.3,2022.01.09.,Café
56,3.8,2022.01.01.,"입장료 비싸다고 뭐라하시는 분들 있던데 이해 안가네요.충분히 값어치 있구요.돈 하나도 안 아깝습니다.미리 예약해서 정해진 인원만 받아 북적거리지 않고,관리도 너무 잘 되어있어요.흔히 볼수 없는 식물들이나 볼거리도 많고.말 그대로 '천상의정원'입니다."
57,5.0,2021.12.13.,"부모님 모시고 와도 좋고, 아이들과 함께 와도 좋을것 같아요. 잔잔한 호수 보면서 쉬기 딱 좋네요. 넓은 대청호를 바라볼 수 있어 좋습니다."
58,5.0,2021.11.24.,"돈으로 살 수 없는 자연을 가득 누리고, 좋은 추억 남기고 갑니다 !(✿◡‿◡)"
59,3.0,2021.11.16.,대청호 풍광 충분히 감상할 수 있는 청남대에 비해 규모나 시설 등을 감인했을때 입장료 6천원은 너무  비싸요
60,4.7,2021.11.04.,"조금 비싸요
분위기는 좋음!"
61,3.3,2021.10.27.,"여기가 6000원 이면 순천만 국가 정원은 최소 50000원은 받아야 될듯..  입장료는 없거나 1000원 정도가 적당 함.
경치는 좋습니다."
62,3.9,2021.10.14.,입장료에 비해서 볼 것이 많지 않습니다.
63,3.8,2021.10.02.,"호수 경치는 좋으나, 정원 관리는 부족해보임.
사진 덜 찍으면 30분 정도 소요되고 중간에 카페 들리면 뭐...
입장료 2-3천원이 적당해보인다."
64,4.8,2021.09.03.,
65,4.0,2021.08.15.,예약제로 운영되서 꼭 인터넷에서 예약필수임. 그걸 모르고 갔어서 당황스러웠음.ㅜ 부지는 막 넓은건 아닌데 사진이 이국적으로 잘 나오는 스팟이 몇몇 있음. 단점은 내가 간날이 더워서 그런지 수생식물원 타이틀치곤 꽃이 별로없거나 다 말라버림. 또 입구까지 가는길이 차 하나정도 다니는 길이 있어서 초보는 헬경험 가능.ㄷㄷ 그거말곤 카페도 있고 쉬다가기 좋은곳.
66,3.4,2021.07.07.,5월에 가면 젤 좋을듯. 입장료가 비싸서 별네개
67,5.0,2021.07.06.,"와~ 우리나라에도 이런곳이 있었구나..  금강바라보며 커피한잔 마시며, 갖 구어낸 크로와상 ...여긴 천국입니다."
68,5.0,2021.07.03.,
69,4.1,2021.04.17.,대전근교에 이렇게 좋은 곳이 있었다니.. 다양하고 이쁜 꽃들에 대청호 풍경까지 넘 멋져요 근처 카페 팡시온이나 샤를몽탁이랑 같이 묶어서 가니 좋네요 ㅎㅎ
70,4.1,2021.01.07.,봄에 갔었는데 너무나 예쁘고 좋았어요
71,5.0,2020.12.23.,"고요함을 느낄 수 있는 곳이에요.
계절마다 분위기가 달라서 내가 기대하는 것보다, 기대없이 갔을 때 생각지 못 했던 것을 느낄 수 있어요."
72,4.2,2020.12.22.,경치가 좋아여.~
73,2.3,2020.11.18.,"관람비를 왜받을까요
관리가 안되는 정원인데 구경할게 없어요"
74,2.3,2020.06.10.,더울때 가지마세요..뷰좋고 그냥 소소하게 산책하기 좋긴한데 더워서 구경못해요...4시이후로 들어가셔도 한시간이면 다보니까 해기울때 가세요
75,3.6,2020.03.04.,
76,4.0,2019.09.21.,한번쯤 와볼만곳 세상에서 가장 작은 교회
77,4.4,2018.11.08.,"더위를 피해 5월/10월에 가시면 강추이며, 꼭 샌드위치와 커피를 준비해 까페를 등진 오른쪽 위 전망대에서 소풍의 기분을 만끽 하시길... 입장료 5천원이 절대 아깝지 않습니다!!"
78,3.7,2018.09.24.,
79,5.0,2018.07.07.,
