,평점,날짜,후기
30,4.0,2021.11.23.,다좋은데 스파 푸드코트 겁나더러워요 청소좀하세요 바닥이 기름때로 미끌미끌하고 식탁도 안닦고 아이스크림 녹은거 바닥에 널부러져있고 스파 전반적으로 너무좋았는데 막판에 푸드코트에서 망쳤네요 근데 훈제닭다리는 맛있었어요
31,3.2,2021.11.23.,"이 정도면 훌륭~
자연을 벗삼아 숲속에서 스파할 수 있는 곳이 대한민국에 얼마나 되나.."
32,4.7,2021.09.04.,"인피니티풀 태어나서 처음 가보셨나.
이 정도면 실내 워터파크 포함 규모 시설 모든 면에서 가족들 휴양공간으론 훌륭합니다.
식당도 깔끔하게 리노베이션했더군요.
요금도 아무 즐길거리없던 평범한 경주호텔 수영장 수준이라 지나치다는 느낌 없고요.
성수기 지나 그런지 썬캡도 아무 제지없었습니다.
하지만 어딜 가든 수영모 준비는 당연히 해놓는 게 레저의 기본.

물론 리솜포레스트는 훌륭한 하드웨어에 비해 더 낙후되고 있는 소프트웨어로 한턴 돈 뒤에 오래가기 어렵겠더라는 냉정한 평가는 별개입니다.
건설사가 오너인 한계인가요."
33,1.8,2021.07.12.,분위기는 좋으나  수질관리  위생관리 부족
34,1.0,2021.03.27.,"투숙 즐겁게 잘하고 갔는데 지저분하게 모자팔아서 장사하는 느낌을 주는 헤브나인스파때문에 정떨어지네요 
여러 특급호텔 수영장 가봤지만 야외 수영장에서 모자필수는 듣도보도못한..
그렇게 특별한 정책을 갖고있으면 고객한테 전화문의했을때 알려줘야되지않나요? 홈페이지도 봤었는데 못봤네요 그리고 홈페이지 홍보사진에 캡모자 안쓰고있구요 ㅋㅋㅋㅋㅋ
모자 대여 안하고, 수영모는 5천원인데 아동용이라 작을거라며 2만5천원짜리 아레나 캡모자 권하는데(누가 공짜로 줘도 쓰레기라고 안받을) 추접스럽단 생각드네요 모자 팔아 남겨먹으시나봐요
기분나빠서 안갔는데 댓글보니 안가길 잘했네요"
35,5.0,2021.02.17.,
36,4.6,2021.01.15.,
37,3.8,2021.01.09.,말해뭐해~ 입만아파용
38,3.6,2020.09.01.,여긴 그냥 SNS 사진 박으러 가는데 같아요. 사진에 현혹되서 갔는데 막상 풀도 너무 작고 사진으로 본것과 실재 느낌이 너무 딴판이네요. 비추합니다.
39,2.0,2019.12.24.,"며칠전 다녀오곤 온가족 눈병골렸어요. 
 아이들 노는 플레이존 물에 먼지가 뭉탱이로 너무 많아서 더럽다곤 생각했는데..
 아이들 눈부터 시작해서 남편까지 줄줄이 눈병이네요. 
 얼마나 더럽길래.."
40,2.8,2019.12.19.,시설 그저 그럼. 모자 안쓰면 비싸게 모자 사야함. 다시 가고싶진 않음
41,3.8,2019.11.06.,지저분하고 별로예요
42,3.5,2019.08.19.,
43,3.4,2019.02.06.,"산속에 있는 스파시설 컨셉은 신선할수 있으나 막상 인피니티풀 가보면 밑에 보이는 전경은 산이아니라 그냥 주차장 진출입로...
물놀이 시설도 초등생이상에선 시시하게 느껴질정도고
무엇보담 물에서 냄새가 정말...실내풀도 그렇지만 야외풀은 진짜 무슨 빨래헹군물 같은 냄새가 역하게 나더군요. 아니나 다를까 물놀이 다녀오고 나서 피부트러블때문에 몇일간 고생했습니다.  이번엔 겨울시즌때 놀러갔는데 여름 물놀이 시즌때는 어떨지 상상에 맞겨야겠음."
44,4.4,2018.10.08.,
45,2.3,2018.07.16.,냄새나요  후젔어요   가지마요
46,3.5,2017.02.18.,리솜포레스트에 있는 해브나인힐링스파. 워터파크처럼 놀게 많은건 아니구.. 한적한 편이라 가족끼리 편하게 물놀이 하기에 좋을듯.
